Tipo,Codi,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,TMHIER,TAYLORMADE HIERRO #7 - DESP IMP Nº 21 001 IC04 094601K,,,TAYLORMADE HIERRO #7 - DESP IMP Nº 21 001 IC04 094601K,Activo,$,11000.0,5500.0,21,6655.0,0,"0,00","0,00","0,00",0,SI,HIERROS,P,,,,,
Producto,SIM2D,TAYLORMADE SIM2 - CABEZA DRIVER / Nº SERIE 285KL1KC (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 - CABEZA DRIVER / Nº SERIE 285KL1KC (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2,,,,,
Producto,SIM2MAXD,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 087K6072 (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 087K6072 (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2 MAX,,,,,
Producto,SIM2MAXD,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 29GKL0NH (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 29GKL0NH (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2 MAX,,,,,
Producto,TEE,TEES,,,,Activo,$,0.0,600.0,21,726.0,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Producto,ZSU2BLK,URBAN 2.0 SPIKELESS BLACK 10,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BLK10,URBAN 2.0 SPIKELESS BLACK 10.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BL,URBAN 2.0 SPIKELESS BLACK 8 ,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BLK8,URBAN 2.0 SPIKELESS BLACK 8.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"4,00","0,00","4,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY,URBAN 2.0 SPIKELESS NAVY 10,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY10,URBAN 2.0 SPIKELESS NAVY 10.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY,URBAN 2.0 SPIKELESS NAVY 11,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2N,URBAN 2.0 SPIKELESS NAVY 7,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY7,URBAN 2.0 SPIKELESS NAVY 7.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2N,URBAN 2.0 SPIKELESS NAVY 8,,,,Activo,$,0.0,17267.44,21,20893.6,0,"2,00","0,00","2,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2N,URBAN 2.0 SPIKELESS NAVY 9,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2VY9,URBAN 2.0 SPIKELESS NAVY 9.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,PXRIPTIDEMX655,VARA  EVENFLOW RIPTIDE MX 65G 5.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"3,00","0,00","3,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN260,VARA ACCRA GEN 3 FX 200 SERIES 60G M4,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN260,VARA ACCRA GEN 3 FX 200 SERIES 60G M5,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN270,VARA ACCRA GEN 3 FX 200 SERIES 70G M4,,,,Activo,$,53157.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN270,VARA ACCRA GEN 3 FX 200 SERIES 70G M5,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN200F,VARA ACCRA GEN 3 FX 200 SERIES 75G FW M4,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN200F,VARA ACCRA GEN 3 FX 200 SERIES 75G FW M5,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED360,VARA ACCRA GEN 3 FX 300 SERIES 60G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED360,VARA ACCRA GEN 3 FX 300 SERIES 60G M5,,,,Activo,$,25636.0,29074.07,21,35179.62,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED370,VARA ACCRA GEN 3 FX 300 SERIES 70G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED370,VARA ACCRA GEN 3 FX 300 SERIES 70G M5,,,,Activo,$,25636.0,29074.07,21,35179.62,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED380,VARA ACCRA GEN 3 FX 300 SERIES 80G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED380,VARA ACCRA GEN 3 FX 300 SERIES 80G M5,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED300F,VARA ACCRA GEN 3 FX 300 SERIES 85G FW M4,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED300F,VARA ACCRA GEN 3 FX 300 SERIES 85G FW M5,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZFIV60,VARA ACCRA TOUR Z FIVE 60G M4,,,,Activo,$,44486.0,73765.43,21,89256.17,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZFIV60,VARA ACCRA TOUR Z FIVE 60G M5,,,,Activo,$,44486.0,62839.51,21,76035.81,0,"0,00","0,00","0,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX,VARA ACCRA TOUR Z SIX 60G M4,,,,Activo,$,47879.0,54135.8,21,65504.32,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX6,VARA ACCRA TOUR Z SIX 60G M5,,,,Activo,$,47879.0,54135.8,21,65504.32,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX70,VARA ACCRA TOUR Z SIX 70G M4,,,,Activo,$,143637.0,79320.99,21,95978.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX70,VARA ACCRA TOUR Z SIX 70G M5,,,,Activo,$,143637.0,79320.99,21,95978.4,0,"0,00","0,00","0,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,VATF65G. ,VARA ACCRA TZ FIVEPROTO 65G. M4,,,,Activo,$,317302.0,142976.56,21,173001.64,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,,,,,
Producto,ACTZRPGH52,VARA ACCRA TZ RPG HBP 52G M3,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGH62,VARA ACCRA TZ RPG HBP 62G M4,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL62,VARA ACCRA TZ RPG LBP 62G M4,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL62,VARA ACCRA TZ RPG LBP 62G M5,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL72,VARA ACCRA TZ RPG LBP 72G M5,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC60CAL,VARA AEROTECH STEELFIBER FC HYBRID 60 F2 ,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"3,00","0,00","3,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC70CAL,VARA AEROTECH STEELFIBER FC HYBRID 70 F3,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"5,00","0,00","5,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC80CAL,VARA AEROTECH STEELFIBER FC HYBRID 80 F5 ,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"5,00","0,00","5,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI70FC,VARA AEROTECH STEELFIBER FC70 IRON 370 F2,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI80FC,VARA AEROTECH STEELFIBER FC80 IRON 370 F3,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI90FC,VARA AEROTECH STEELFIBER FC90 IRON 370 F4,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI7,VARA AEROTECH STEELFIBER I70 IRON 370 A,,,,Activo,$,32685.9,18209.88,21,22033.95,0,"10,00","0,00","10,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI7,VARA AEROTECH STEELFIBER I70 IRON 370 L,,,,Activo,$,32685.9,18209.88,21,22033.95,0,"10,00","0,00","10,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI7,VARA AEROTECH STEELFIBER I70 IRON 370 R,,,,Activo,$,32685.9,18209.88,21,22033.95,0,"20,00","0,00","20,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI8,VARA AEROTECH STEELFIBER I80 IRON 370 R,,,,Activo,$,32685.9,18209.88,21,22033.95,0,"10,00","0,00","10,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI8,VARA AEROTECH STEELFIBER I80 IRON 370 S,,,,Activo,$,32685.9,18209.88,21,22033.95,0,"2,00","0,00","2,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI80C,VARA AEROTECH STEELFIBER I80CW R SET 4-P,,,,Activo,$,81026.4,117777.78,21,142511.11,0,"1,00","0,00","1,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI9,VARA AEROTECH STEELFIBER I95 IRON 370 S,,,,Activo,$,32685.9,17592.59,21,21287.03,0,"18,00","0,00","18,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI95C,VARA AEROTECH STEELFIBER I95CW S SET 4-P,,,,Activo,$,81026.4,117777.78,21,142511.11,0,"0,00","0,00","0,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,VAL,VARA ALDILA NV LADY,,,,Activo,$,0.0,47000.0,21,56870.0,0,"0,00","0,00","0,00",0,SI,VARAS,TM,,,,,
Producto,TTDG105R3,VARA DG 105 R300 SET 4-P,,,,Activo,$,43173.0,75864.2,21,91795.68,0,"5,00","0,00","5,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDG105S3,VARA DG 105 S300 SET 4-P,,,,Activo,$,43173.0,50555.56,21,61172.23,0,"1,00","0,00","1,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDG120S3,VARA DG 120 S300 SET 3-P,,,,Activo,$,185484.0,95370.37,21,115398.15,0,"12,00","0,00","12,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGR30040,VARA DG R300 SET 3-P,,,,Activo,$,37960.72,65679.01,21,79471.6,0,"1,00","0,00","1,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGS3,VARA DG S300 SET 3-P,,,,Activo,$,37960.72,65679.01,21,79471.6,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTIS4,VARA DG S400 TOUR ISSUE 40.0,,,,Activo,$,8845.2,13888.89,21,16805.56,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI1055-PWR3,VARA DG TOUR ISSUE 105 SET 5-PW R300,,,,Activo,$,53071.2,79876.54,21,96650.61,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI4-PWS4,VARA DG TOUR ISSUE SET 4-PW S400,,,,Activo,$,61916.4,93395.06,21,113008.02,0,"4,00","0,00","4,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,DS60,VARA DIAMANA S60 REGULAR,,,,Activo,$,0.0,47000.0,21,56870.0,0,"0,00","0,00","0,00",0,SI,VARAS,TM,,,,,
Producto,DS6,VARA DIAMANA S60 STIFF,,,,Activo,$,0.0,47000.0,21,56870.0,0,"2,00","0,00","2,00",0,SI,VARAS,TM,,,,,
Producto,VDT,VARA DIAMANA TOUR ZF60 STIFF,,,,Activo,$,0.0,58782.0,21,71126.22,0,"7,00","0,00","7,00",0,SI,VARAS,TM,,,,,
Producto,VDTZ,VARA DIAMANA TOUR ZF60 XSTIFF,,,,Activo,$,0.0,58782.0,21,71126.22,0,"2,00","0,00","2,00",0,SI,VARAS,TM,,,,,
Producto,TTPUTTER (2BEN,VARA DOUBLE BEND PUTTER SHAFTS 1/2,,,,Activo,$,3316.94,3395.06,21,4108.02,0,"0,00","0,00","0,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,VARADVR5,VARA DRIVER VENTUS RED 5-S,,,,Activo,$,0.0,144000.0,21,174240.0,0,"0,00","0,00","0,00",0,SI,VARAS,,,,,,
Producto,TTDG115S3,VARA DYNAMIC GOLD 115 S300 WEDGE,,,,Activo,$,7195.5,12901.23,21,15610.49,0,"7,00","0,00","7,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI105R3,VARA DYNAMIC GOLD TOUR ISSUE 105 R300,,,,Activo,$,8845.2,13888.89,21,16805.56,0,"4,00","0,00","4,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI105S4,VARA DYNAMIC GOLD TOUR ISSUE 105 S400,,,,Activo,$,8845.2,8950.62,21,10830.25,0,"4,00","0,00","4,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI1055-PWS4,VARA DYNAMIC GOLD TOUR ISSUE 105 SET 5-PW S400,,,,Activo,$,53071.2,53086.42,21,64234.57,0,"0,00","0,00","0,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTDGTI1204-PWGO,VARA DYNAMIC GOLD TOUR ISSUE 120 4-PW S400,,,,Activo,$,61916.4,62037.04,21,75064.82,0,"0,00","0,00","0,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH85PA,VARA ELEVATE MPH 85G PARALLEL R,,,,Activo,$,27030.9,15123.46,21,18299.39,0,"9,00","0,00","9,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH85PA,VARA ELEVATE MPH 85G PARALLEL S,,,,Activo,$,27030.9,15123.46,21,18299.39,0,"8,00","0,00","8,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH95PA,VARA ELEVATE MPH 95G PARALLEL R,,,,Activo,$,8388.9,13148.15,21,15909.26,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH95PA,VARA ELEVATE MPH 95G PARALLEL S,,,,Activo,$,8388.9,13148.15,21,15909.26,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH9,VARA ELEVATE MPH 95G R SET 4-P,,,,Activo,$,58722.3,88827.16,21,107480.86,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTELEMPH9,VARA ELEVATE MPH 95G S SET 4-P,,,,Activo,$,58722.3,88827.16,21,107480.86,0,"0,00","0,00","0,00",0,SI,VARAS,TRUE TEMPER,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDELX655,VARA EVENFLOW RIPTIDE LX 65G 5.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"2,00","0,00","2,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDELX656,VARA EVENFLOW RIPTIDE LX 65G 6.0,,,,Activo,$,124692.74,64506.17,21,78052.47,0,"0,00","0,00","0,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDELX756,VARA EVENFLOW RIPTIDE LX 75G 6.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"3,00","0,00","3,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDEMX656,VARA EVENFLOW RIPTIDE MX 65G 6.0,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"1,00","0,00","1,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDEMX756,VARA EVENFLOW RIPTIDE MX 75G 6.0,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"2,00","0,00","2,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXRIPTIDEMX756,VARA EVENFLOW RIPTIDE MX 75G 6.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"1,00","0,00","1,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,TTPUTTER (UFE105P-38-HT-,VARA FAT ELVIS STABILITY PUTTER WITH VSS 370,,,,Activo,$,7283.26,7345.68,21,8888.27,0,"0,00","0,00","0,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,GFPROCUSTOMIRONR,VARA GRAFALLOY PRO CUSTOM IRON R/S,,,,Activo,$,5528.24,8456.79,21,10232.72,0,"0,00","0,00","0,00",0,SI,VARAS,GRAFALLOY,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,GFPROCUSTOMWDA,VARA GRAFALLOY PRO CUSTOM WOOD A/L,,,,Activo,$,6633.9,10308.64,21,12473.45,0,"0,00","0,00","0,00",0,SI,VARAS,GRAFALLOY,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,GFPROCUSTOMWDR,VARA GRAFALLOY PRO CUSTOM WOOD R/S,,,,Activo,$,6633.9,10308.64,21,12473.45,0,"0,00","0,00","0,00",0,SI,VARAS,GRAFALLOY,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,VHBG46.0 7,VARA HZRDUS BLACK GEN4 6.0 70G,,,,Activo,$,107302.0,81248.17,21,98310.29,0,"1,00","0,00","1,00",0,SI,VARAS,PROJECT,,,,,
Producto,VHBG46.5 7,VARA HZRDUS BLACK GEN4 6.5 70G,,,,Activo,$,107302.0,81248.17,21,98310.29,0,"1,00","0,00","1,00",0,SI,VARAS,PROJECT,,,,,
Producto,HZRG4B6,VARA HZRDUS BLACK GEN4 60 XSTIFF,,,,Activo,$,0.0,47000.0,21,56870.0,0,"0,00","0,00","0,00",0,SI,VARAS,TM,,,,,
Producto,KR6,VARA KAILI RED 60 STIFF,,,,Activo,$,0.0,47000.0,21,56870.0,0,"0,00","0,00","0,00",0,SI,VARAS,TM,,,,,
Producto,VMKB60,VARA MITSUBISHI KAILI BLUE 60G STIFF,,,,Activo,$,107302.0,81248.17,21,98310.29,0,"1,00","0,00","1,00",0,SI,VARAS,TM,,,,,
Producto,VMTB65,VARA MITSUBISHI TENSEI BLUE 65G STIFF,,,,Activo,$,137302.0,91506.17,21,110722.47,0,"1,00","0,00","1,00",0,SI,VARAS,TM,,,,,
Producto,VMTB65,VARA MITSUBISHI TENSEI BLUE 65G X,,,,Activo,$,137302.0,91506.17,21,110722.47,0,"1,00","0,00","1,00",0,SI,VARAS,TM,,,,,
Producto,VMTW75,VARA MITSUBISHI TENSEI WHITE 75G X,,,,Activo,$,137302.0,91506.17,21,110722.47,0,"1,00","0,00","1,00",0,SI,VARAS,TM,,,,,
Producto,PX5,VARA PROJECT X 5.0 (SET 3-PW),,,,Activo,$,256510.8,141481.48,21,171192.59,0,"1,00","0,00","1,00",2,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PX5,VARA PROJECT X 5.5 (SET 3-PW),,,,Activo,$,256510.8,132098.77,21,159839.51,0,"0,00","0,00","0,00",2,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PX6,VARA PROJECT X 6.0 (SET 3-PW),,,,Activo,$,256510.8,141481.48,21,171192.59,0,"1,00","0,00","1,00",4,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PX6,VARA PROJECT X 6.5 (SET 3-PW),,,,Activo,$,79606.72,141481.48,21,171192.59,0,"0,00","0,00","0,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PX7,VARA PROJECT X 7.0 (SET 3-PW),,,,Activo,$,256510.8,141481.48,21,171192.59,0,"2,00","0,00","2,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXCYPHER40W4,VARA PROJECT X CYPHER  40G 4.0,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"7,00","0,00","7,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXCYPHER40W5,VARA PROJECT X CYPHER 40G 5.0,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"3,00","0,00","3,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXCYPHER50W5,VARA PROJECT X CYPHER 50G 5.0,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"1,00","0,00","1,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXCYPHER50W5,VARA PROJECT X CYPHER 50G 5.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"4,00","0,00","4,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXIO5,VARA PROJECT X IO 5.5 (SET 3-PW),,,,Activo,$,275511.6,152160.49,21,184114.19,0,"0,00","0,00","0,00",2,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXIO6,VARA PROJECT X IO 6.0 (SET 3-PW),,,,Activo,$,85503.68,141666.67,21,171416.67,0,"0,00","0,00","0,00",1,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,PXLS6,VARA PROJECT X LS 6.0 (SET 3-PW),,,,Activo,$,275511.6,152160.49,21,184114.19,0,"1,00","0,00","1,00",3,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
